country,zone,attribute,resolution,year,ArTur,baseline
Georgia,Georgia,Import costs with internal zones: $m,,2037,205.8,205.9
Georgia,Georgia,Import costs with internal zones: $m,,2038,1678.3,1673.3
Georgia,Georgia,Import costs with internal zones: $m,,2039,3113.6,3114.7
Georgia,Georgia,Import costs with internal zones: $m,,2040,3116.4,3117.5
Georgia,Georgia,Imports exchange: GWh,,2025,4557.3,4545.5
Georgia,Georgia,Imports exchange: GWh,,2026,4069.5,4020.4
Georgia,Georgia,Imports exchange: GWh,,2027,3910.7,3885.3
Georgia,Georgia,Imports exchange: GWh,,2028,4658.2,4663.9
Georgia,Georgia,Imports exchange: GWh,,2029,2999.9,2865.7
Georgia,Georgia,Imports exchange: GWh,,2030,3748.0,3722.2
Georgia,Georgia,Imports exchange: GWh,,2031,4624.6,3801.5
Georgia,Georgia,Imports exchange: GWh,,2032,4587.3,4306.4
Georgia,Georgia,Imports exchange: GWh,,2033,4588.9,4588.0
Georgia,Georgia,Imports exchange: GWh,,2034,4688.8,4687.0
Georgia,Georgia,Imports exchange: GWh,,2035,4889.0,4888.3
Georgia,Georgia,Imports exchange: GWh,,2036,4160.9,3850.4
Georgia,Georgia,Imports exchange: GWh,,2037,4145.9,4146.0
Georgia,Georgia,Imports exchange: GWh,,2038,5419.3,5277.8
Georgia,Georgia,Imports exchange: GWh,,2039,5051.3,5079.2
Georgia,Georgia,Imports exchange: GWh,,2040,5071.1,5099.4
Georgia,Georgia,Investment costs: $/MWh,,,14.0,14.0
Georgia,Georgia,Investment costs: $m,,2026,92.5,92.5
Georgia,Georgia,Investment costs: $m,,2027,100.8,100.8
Georgia,Georgia,Investment costs: $m,,2028,108.9,108.9
Georgia,Georgia,Investment costs: $m,,2029,172.5,172.5
Georgia,Georgia,Investment costs: $m,,2030,266.3,266.3
Georgia,Georgia,Investment costs: $m,,2031,273.9,273.9
Georgia,Georgia,Investment costs: $m,,2032,413.3,413.3
Georgia,Georgia,Investment costs: $m,,2033,413.3,413.3
Georgia,Georgia,Investment costs: $m,,2034,423.4,423.4
Georgia,Georgia,Investment costs: $m,,2035,433.5,433.5
Georgia,Georgia,Investment costs: $m,,2036,443.7,443.7
Georgia,Georgia,Investment costs: $m,,2037,453.8,453.8
Georgia,Georgia,Investment costs: $m,,2038,463.9,463.9
Georgia,Georgia,Investment costs: $m,,2039,463.9,463.9
Georgia,Georgia,Investment costs: $m,,2040,463.9,463.9
Georgia,Georgia,Net interchange Ratio: GWh,,2035,0.0,0.0
Georgia,Georgia,Net interchange Ratio: GWh,,2036,0.0,0.0
Georgia,Georgia,Net interchange Ratio: GWh,,2037,0.0,0.0
Georgia,Georgia,Net interchange Ratio: GWh,,2038,0.1,0.1
Georgia,Georgia,Net interchange Ratio: GWh,,2039,0.0,0.0
Georgia,Georgia,Net interchange Ratio: GWh,,2040,0.1,0.1
Georgia,Georgia,Net interchange: GWh,,2031,72.4,
Georgia,Georgia,Net interchange: GWh,,2035,256.7,256.7
Georgia,Georgia,Net interchange: GWh,,2036,625.9,552.6
Georgia,Georgia,Net interchange: GWh,,2037,1019.7,1019.7
Georgia,Georgia,Net interchange: GWh,,2038,1164.1,1161.3
Georgia,Georgia,Net interchange: GWh,,2039,1116.1,1116.6
Georgia,Georgia,Net interchange: GWh,,2040,1424.3,1424.6
Georgia,Georgia,New Capacity: MW,Onshore Wind,2027,60.0,60.0
Georgia,Georgia,New Capacity: MW,Onshore Wind,2028,60.0,60.0
Georgia,Georgia,New Capacity: MW,Onshore Wind,2029,60.0,60.0
Georgia,Georgia,New Capacity: MW,Onshore Wind,2030,60.0,60.0
Georgia,Georgia,New Capacity: MW,Onshore Wind,2031,60.0,60.0
Georgia,Georgia,New Capacity: MW,PV,2027,40.0,40.0
Georgia,Georgia,New Capacity: MW,PV,2028,40.0,40.0
Georgia,Georgia,New Capacity: MW,PV,2029,40.0,40.0
Georgia,Georgia,New Capacity: MW,PV,2030,40.0,40.0
Georgia,Georgia,New Capacity: MW,PV,2031,40.0,40.0
Georgia,Georgia,New Capacity: MW,ROR,2026,549.0,549.0
Georgia,Georgia,New Capacity: MW,ROR,2034,60.0,60.0
Georgia,Georgia,New Capacity: MW,ROR,2035,60.0,60.0
Georgia,Georgia,New Capacity: MW,ROR,2036,60.0,60.0
Georgia,Georgia,New Capacity: MW,ROR,2037,60.0,60.0
Georgia,Georgia,New Capacity: MW,ROR,2038,60.0,60.0
Georgia,Georgia,New Capacity: MW,Reservoir,2029,280.0,280.0
Georgia,Georgia,New Capacity: MW,Reservoir,2030,433.0,433.0
Georgia,Georgia,New Capacity: MW,Reservoir,2032,702.0,702.0
Georgia,Georgia,Price: $/MWh,,2025,48.4,48.4
Georgia,Georgia,Price: $/MWh,,2026,47.9,47.8
Georgia,Georgia,Price: $/MWh,,2027,47.2,47.2
Georgia,Georgia,Price: $/MWh,,2028,46.9,47.1
Georgia,Georgia,Price: $/MWh,,2029,45.5,45.6
Georgia,Georgia,Price: $/MWh,,2030,43.2,43.2
Georgia,Georgia,Price: $/MWh,,2031,43.1,43.1
Georgia,Georgia,Price: $/MWh,,2032,42.9,42.9
Georgia,Georgia,Price: $/MWh,,2033,43.2,43.2
Georgia,Georgia,Price: $/MWh,,2034,44.3,44.3
Georgia,Georgia,Price: $/MWh,,2035,44.6,44.6
Georgia,Georgia,Price: $/MWh,,2036,45.3,45.5
Georgia,Georgia,Price: $/MWh,,2037,45.6,45.6
Georgia,Georgia,Price: $/MWh,,2038,296.3,296.3
Georgia,Georgia,Price: $/MWh,,2039,550.4,550.4
Georgia,Georgia,Price: $/MWh,,2040,550.6,550.6
Georgia,Georgia,Spinning Reserve: GWh,,2025,1479.6,1479.6
Georgia,Georgia,Spinning Reserve: GWh,,2026,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2027,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2028,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2029,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2030,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2031,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2032,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2033,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2034,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2035,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2036,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2037,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2038,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2039,2076.6,2076.6
Georgia,Georgia,Spinning Reserve: GWh,,2040,2076.6,2076.6
Georgia,Georgia,Total Demand: GWh,,2025,15775.6,15775.6
Georgia,Georgia,Total Demand: GWh,,2026,16313.9,16313.9
Georgia,Georgia,Total Demand: GWh,,2027,16884.3,16884.3
Georgia,Georgia,Total Demand: GWh,,2028,17487.9,17487.9
Georgia,Georgia,Total Demand: GWh,,2029,18131.2,18131.2
Georgia,Georgia,Total Demand: GWh,,2030,18824.6,18824.6
Georgia,Georgia,Total Demand: GWh,,2031,19171.6,19171.6
Georgia,Georgia,Total Demand: GWh,,2032,19718.3,19718.3
Georgia,Georgia,Total Demand: GWh,,2033,20265.0,20265.0
Georgia,Georgia,Total Demand: GWh,,2034,20811.7,20811.7
Georgia,Georgia,Total Demand: GWh,,2035,21358.4,21358.4
Georgia,Georgia,Total Demand: GWh,,2036,21905.0,21905.0
Georgia,Georgia,Total Demand: GWh,,2037,22451.7,22451.7
Georgia,Georgia,Total Demand: GWh,,2038,22998.4,22998.4
Georgia,Georgia,Total Demand: GWh,,2039,23545.1,23545.1
Georgia,Georgia,Total Demand: GWh,,2040,24091.8,24091.8
Georgia,Georgia,Trade shared benefits: $/MWh,,,-9.2,-9.2
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2025,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2026,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2027,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2028,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2029,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2030,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2031,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2032,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2033,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2034,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2035,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2036,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2037,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2038,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2039,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,AzerbaijanMain,2040,2000.0,2000.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2025,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2026,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2027,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2028,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2029,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2030,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2031,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2032,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2033,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2034,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2035,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2036,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2037,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2038,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2039,700.0,700.0
Georgia,Georgia,Transmission Capacity: MW,EastAna,2040,700.0,700.0
Georgia,Georgia,Unmet demand costs: $/MWh,,,4.6,4.6
Georgia,Georgia,Unmet demand costs: $m,,2038,264.4,264.4
Georgia,Georgia,Unmet demand costs: $m,,2039,851.8,851.8
Georgia,Georgia,Unmet demand costs: $m,,2040,1090.6,1090.6
Georgia,Georgia,Unmet demand: GWh,,2038,264.4,264.4
Georgia,Georgia,Unmet demand: GWh,,2039,851.8,851.8
Georgia,Georgia,Unmet demand: GWh,,2040,1090.6,1090.6
Georgia,Georgia,Variable O&M: $/MWh,,,0.8,0.8
Georgia,Georgia,Variable O&M: $m,,2025,18.6,18.6
Georgia,Georgia,Variable O&M: $m,,2026,18.7,18.7
Georgia,Georgia,Variable O&M: $m,,2027,18.9,18.9
Georgia,Georgia,Variable O&M: $m,,2028,15.3,15.3
Georgia,Georgia,Variable O&M: $m,,2029,15.7,15.7
Georgia,Georgia,Variable O&M: $m,,2030,15.6,15.6
Georgia,Georgia,Variable O&M: $m,,2031,13.9,15.5
Georgia,Georgia,Variable O&M: $m,,2032,13.2,13.2
Georgia,Georgia,Variable O&M: $m,,2033,13.2,13.2
Georgia,Georgia,Variable O&M: $m,,2034,13.2,13.2
Georgia,Georgia,Variable O&M: $m,,2035,13.3,13.3
Georgia,Georgia,Variable O&M: $m,,2036,13.4,13.5
Georgia,Georgia,Variable O&M: $m,,2037,13.4,13.4
Georgia,Georgia,Variable O&M: $m,,2038,13.5,13.5
Georgia,Georgia,Variable O&M: $m,,2039,13.5,13.5
Georgia,Georgia,Variable O&M: $m,,2040,13.5,13.5
System,System,Export revenues with internal zones: $/MWh,,,-18.0,-17.3
System,System,Export revenues with internal zones: $m,,,-103938.5,-99508.0
System,System,Fixed O&M: $/MWh,,,7.5,7.6
System,System,Fixed O&M: $m,,,43424.1,43693.8
System,System,Fuel costs: $/MWh,,,10.8,11.0
System,System,Fuel costs: $m,,,62309.2,63264.8
System,System,Import costs with internal zones: $/MWh,,,19.7,18.8
System,System,Import costs with internal zones: $m,,,113721.1,108061.9
System,System,Investment costs: $/MWh,,,8.9,9.2
System,System,Investment costs: $m,,,51477.1,52710.7
System,System,NPV of system cost: $/MWh,,,29.4,29.8
System,System,NPV of system cost: $m,,,169212.7,171431.0
System,System,Spinning reserve costs: $/MWh,,,0.2,0.2
System,System,Spinning reserve costs: $m,,,1178.1,1200.2
System,System,Trade shared benefits: $/MWh,,,-1.7,-1.5
System,System,Trade shared benefits: $m,,,-9782.6,-8553.9
System,System,Transmission costs: $/MWh,,,0.0,
System,System,Transmission costs: $m,,,239.5,
System,System,Unmet country spinning reserve costs: $m,,,2.9,9.5
System,System,Unmet demand costs: $/MWh,,,0.6,0.6
System,System,Unmet demand costs: $m,,,3309.9,3309.9
System,System,Variable O&M: $/MWh,,,1.3,1.3
System,System,Variable O&M: $m,,,7271.9,7242.0
Turkiye,CenterAna,Annual Energy Exchanges: GWh,EastMed,2032,,11.5
Turkiye,CenterAna,Annual Energy Exchanges: GWh,EastMed,2033,14.0,18.2
Turkiye,CenterAna,Annual Energy Exchanges: GWh,EastMed,2034,49.6,48.7
Turkiye,CenterAna,Annual Energy Exchanges: GWh,EastMed,2035,51.9,72.1
Turkiye,CenterAna,Annual Energy Exchanges: GWh,EastMed,2036,102.5,76.5
Turkiye,CenterAna,Annual Energy Exchanges: GWh,EastMed,2037,104.2,72.9
Turkiye,CenterAna,Annual Energy Exchanges: GWh,EastMed,2038,92.5,82.2
Turkiye,CenterAna,Annual Energy Exchanges: GWh,EastMed,2039,119.0,77.7
Turkiye,CenterAna,Annual Energy Exchanges: GWh,EastMed,2040,151.4,165.0
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2025,11320.7,13066.6
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2026,8713.1,10003.5
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2027,8607.7,6832.6
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2028,14310.6,11349.0
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2029,14173.0,12136.7
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2030,17039.4,15503.3
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2031,18825.6,17612.0
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2032,17433.5,15465.8
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2033,16448.4,15335.8
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2034,15390.1,14977.5
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2035,15148.0,14314.4
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2036,13436.5,11466.4
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2037,13487.0,12574.6
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2038,14283.2,13713.2
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2039,14149.0,13642.3
Turkiye,CenterAna,Annual Energy Exchanges: GWh,NorthWest,2040,14668.3,13430.7
Turkiye,CenterAna,Annual Energy Exchanges: GWh,SouthEast,2032,,1.9
Turkiye,CenterAna,Annual Energy Exchanges: GWh,SouthEast,2033,,84.1
Turkiye,CenterAna,Annual Energy Exchanges: GWh,SouthEast,2034,6.7,147.4
Turkiye,CenterAna,Annual Energy Exchanges: GWh,SouthEast,2035,69.8,303.2
Turkiye,CenterAna,Annual Energy Exchanges: GWh,SouthEast,2036,163.4,443.1
Turkiye,CenterAna,Annual Energy Exchanges: GWh,SouthEast,2037,595.3,1026.4
Turkiye,CenterAna,Annual Energy Exchanges: GWh,SouthEast,2038,1163.0,1759.7
Turkiye,CenterAna,Annual Energy Exchanges: GWh,SouthEast,2039,1857.5,2850.2
Turkiye,CenterAna,Annual Energy Exchanges: GWh,SouthEast,2040,2610.3,3154.4
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2025,2125.7,2147.8
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2026,1748.9,2042.7
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2027,1811.1,1743.4
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2028,3692.3,3189.6
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2029,4089.9,4004.7
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2030,4039.1,4164.4
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2031,4118.8,3852.9
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2032,3977.6,3377.5
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2033,4272.6,3774.9
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2034,5038.8,3824.6
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2035,4997.0,4300.4
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2036,4139.8,3551.8
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2037,4970.9,4321.2
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2038,5520.2,4369.5
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2039,4753.1,3996.0
Turkiye,CenterAna,Annual Energy Exchanges: GWh,WestMed,2040,4301.5,3727.1
Turkiye,CenterAna,Capacity: MW,Battery,2038,,5.2
Turkiye,CenterAna,Capacity: MW,Battery,2039,,56.7
Turkiye,CenterAna,Capacity: MW,Battery,2040,885.2,770.0
Turkiye,CenterAna,Capacity: MW,Biomass,2025,431.5,431.5
Turkiye,CenterAna,Capacity: MW,Biomass,2026,431.5,431.5
Turkiye,CenterAna,Capacity: MW,Biomass,2027,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2028,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2029,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2030,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2031,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2032,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2033,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2034,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2035,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2036,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2037,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2038,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2039,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Biomass,2040,578.5,578.5
Turkiye,CenterAna,Capacity: MW,Coal,2025,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2026,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2027,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2028,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2029,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2030,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2031,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2032,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2033,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2034,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2035,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2036,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2037,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2038,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2039,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Coal,2040,1011.0,1011.0
Turkiye,CenterAna,Capacity: MW,Diesel,2025,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2026,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2027,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2028,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2029,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2030,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2031,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2032,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2033,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2034,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2035,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2036,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2037,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2038,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2039,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Diesel,2040,88.6,88.6
Turkiye,CenterAna,Capacity: MW,Gas,2025,3259.8,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2026,3259.8,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2027,3259.8,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2028,3259.8,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2029,3259.8,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2030,3259.8,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2031,3259.8,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2032,3259.8,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2033,3259.8,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2034,3259.8,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2035,3259.8,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2036,3259.8,3259.8
Turkiye,CenterAna,Capacity: MW,Gas,2037,3461.5,3402.0
Turkiye,CenterAna,Capacity: MW,Gas,2038,4046.3,3926.5
Turkiye,CenterAna,Capacity: MW,Gas,2039,4593.3,3926.5
Turkiye,CenterAna,Capacity: MW,Gas,2040,5149.1,5847.9
Turkiye,CenterAna,Capacity: MW,Geothermal,2030,20.0,20.0
Turkiye,CenterAna,Capacity: MW,Geothermal,2031,20.0,20.0
Turkiye,CenterAna,Capacity: MW,Geothermal,2032,20.0,20.0
Turkiye,CenterAna,Capacity: MW,Geothermal,2033,20.0,20.0
Turkiye,CenterAna,Capacity: MW,Geothermal,2034,20.0,20.0
Turkiye,CenterAna,Capacity: MW,Geothermal,2035,20.0,20.0
Turkiye,CenterAna,Capacity: MW,Geothermal,2036,20.0,20.0
Turkiye,CenterAna,Capacity: MW,Geothermal,2037,20.0,20.0
Turkiye,CenterAna,Capacity: MW,Geothermal,2038,20.0,20.0
Turkiye,CenterAna,Capacity: MW,Geothermal,2039,20.0,20.0
Turkiye,CenterAna,Capacity: MW,Geothermal,2040,20.0,20.0
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2025,1185.6,1185.6
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2026,1351.2,1351.2
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2027,1464.6,1464.6
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2028,1495.9,1495.9
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2029,1504.3,1504.3
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2030,1504.3,1504.3
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2031,1504.3,1504.3
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2032,1504.3,1504.3
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2033,1504.3,1504.3
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2034,1504.3,1504.3
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2035,1504.3,1504.3
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2036,1504.3,1514.6
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2037,3004.3,3014.6
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2038,4504.3,4514.6
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2039,6004.3,6014.6
Turkiye,CenterAna,Capacity: MW,Onshore Wind,2040,7504.3,7514.6
Turkiye,CenterAna,Capacity: MW,PV,2025,5574.4,5574.4
Turkiye,CenterAna,Capacity: MW,PV,2026,5674.4,5674.4
Turkiye,CenterAna,Capacity: MW,PV,2027,5674.4,5674.4
Turkiye,CenterAna,Capacity: MW,PV,2028,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2029,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2030,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2031,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2032,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2033,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2034,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2035,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2036,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2037,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2038,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2039,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,PV,2040,6259.4,6259.4
Turkiye,CenterAna,Capacity: MW,ROR,2025,492.7,492.7
Turkiye,CenterAna,Capacity: MW,ROR,2026,492.7,492.7
Turkiye,CenterAna,Capacity: MW,ROR,2027,492.7,492.7
Turkiye,CenterAna,Capacity: MW,ROR,2028,518.7,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2029,518.7,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2030,518.7,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2031,518.7,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2032,518.7,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2033,518.7,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2034,518.7,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2035,518.7,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2036,518.7,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2037,518.7,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2038,518.7,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2039,518.7,518.7
Turkiye,CenterAna,Capacity: MW,ROR,2040,518.7,518.7
Turkiye,CenterAna,Capacity: MW,Reservoir,2025,1079.9,1079.9
Turkiye,CenterAna,Capacity: MW,Reservoir,2026,1086.9,1086.9
Turkiye,CenterAna,Capacity: MW,Reservoir,2027,1086.9,1086.9
Turkiye,CenterAna,Capacity: MW,Reservoir,2028,1086.9,1086.9
Turkiye,CenterAna,Capacity: MW,Reservoir,2029,1086.9,1086.9
Turkiye,CenterAna,Capacity: MW,Reservoir,2030,1086.9,1086.9
Turkiye,CenterAna,Capacity: MW,Reservoir,2031,1086.9,1086.9
Turkiye,CenterAna,Capacity: MW,Reservoir,2032,1086.9,1086.9
