country,zone,attribute,resolution,year,ArTur,baseline
Turkiye,CenterAna,Fixed O&M: $m,,2034,290.9,290.9
Turkiye,CenterAna,Fixed O&M: $m,,2035,290.9,290.9
Turkiye,CenterAna,Fixed O&M: $m,,2036,290.9,290.9
Turkiye,CenterAna,Fixed O&M: $m,,2037,315.9,314.4
Turkiye,CenterAna,Fixed O&M: $m,,2038,338.4,346.3
Turkiye,CenterAna,Fixed O&M: $m,,2039,378.9,381.8
Turkiye,CenterAna,Fixed O&M: $m,,2040,409.3,428.1
Turkiye,CenterAna,Fuel costs: $/MWh,,,2.2,2.6
Turkiye,CenterAna,Fuel costs: $m,,2025,158.0,158.0
Turkiye,CenterAna,Fuel costs: $m,,2026,253.6,237.3
Turkiye,CenterAna,Fuel costs: $m,,2027,300.5,363.1
Turkiye,CenterAna,Fuel costs: $m,,2028,188.3,281.4
Turkiye,CenterAna,Fuel costs: $m,,2029,173.3,218.9
Turkiye,CenterAna,Fuel costs: $m,,2030,75.9,76.0
Turkiye,CenterAna,Fuel costs: $m,,2031,27.4,63.7
Turkiye,CenterAna,Fuel costs: $m,,2032,26.1,43.3
Turkiye,CenterAna,Fuel costs: $m,,2033,35.7,51.5
Turkiye,CenterAna,Fuel costs: $m,,2034,48.2,70.9
Turkiye,CenterAna,Fuel costs: $m,,2035,63.9,86.1
Turkiye,CenterAna,Fuel costs: $m,,2036,88.7,99.4
Turkiye,CenterAna,Fuel costs: $m,,2037,102.4,103.4
Turkiye,CenterAna,Fuel costs: $m,,2038,117.4,120.0
Turkiye,CenterAna,Fuel costs: $m,,2039,131.4,130.5
Turkiye,CenterAna,Fuel costs: $m,,2040,143.1,176.4
Turkiye,CenterAna,Generation: GWh,,2025,22170.2,22157.8
Turkiye,CenterAna,Generation: GWh,,2026,24219.2,23968.8
Turkiye,CenterAna,Generation: GWh,,2027,25431.6,26458.5
Turkiye,CenterAna,Generation: GWh,,2028,24926.2,26623.0
Turkiye,CenterAna,Generation: GWh,,2029,24687.7,25621.5
Turkiye,CenterAna,Generation: GWh,,2030,22475.3,22479.5
Turkiye,CenterAna,Generation: GWh,,2031,21155.7,22140.9
Turkiye,CenterAna,Generation: GWh,,2032,21116.0,21560.9
Turkiye,CenterAna,Generation: GWh,,2033,21351.3,21782.4
Turkiye,CenterAna,Generation: GWh,,2034,21673.4,22290.1
Turkiye,CenterAna,Generation: GWh,,2035,22096.1,22673.2
Turkiye,CenterAna,Generation: GWh,,2036,22755.4,23025.0
Turkiye,CenterAna,Generation: GWh,,2037,27036.2,27058.9
Turkiye,CenterAna,Generation: GWh,,2038,31312.4,31371.9
Turkiye,CenterAna,Generation: GWh,,2039,35565.2,35574.0
Turkiye,CenterAna,Generation: GWh,,2040,39935.3,40663.2
Turkiye,CenterAna,Import costs with internal zones: $/MWh,,,40.8,39.7
Turkiye,CenterAna,Import costs with internal zones: $m,,2025,2750.5,2865.8
Turkiye,CenterAna,Import costs with internal zones: $m,,2026,2240.8,2336.3
Turkiye,CenterAna,Import costs with internal zones: $m,,2027,2084.7,1911.2
Turkiye,CenterAna,Import costs with internal zones: $m,,2028,2328.2,2073.6
Turkiye,CenterAna,Import costs with internal zones: $m,,2029,2325.2,2137.9
Turkiye,CenterAna,Import costs with internal zones: $m,,2030,2349.1,2173.2
Turkiye,CenterAna,Import costs with internal zones: $m,,2031,2346.8,2253.1
Turkiye,CenterAna,Import costs with internal zones: $m,,2032,2242.4,2205.2
Turkiye,CenterAna,Import costs with internal zones: $m,,2033,2251.6,2194.3
Turkiye,CenterAna,Import costs with internal zones: $m,,2034,2289.6,2231.2
Turkiye,CenterAna,Import costs with internal zones: $m,,2035,2285.0,2241.6
Turkiye,CenterAna,Import costs with internal zones: $m,,2036,2552.1,2530.1
Turkiye,CenterAna,Import costs with internal zones: $m,,2037,2624.4,2638.0
Turkiye,CenterAna,Import costs with internal zones: $m,,2038,2753.5,2715.1
Turkiye,CenterAna,Import costs with internal zones: $m,,2039,2742.7,2726.4
Turkiye,CenterAna,Import costs with internal zones: $m,,2040,2799.3,2674.7
Turkiye,CenterAna,Imports exchange: GWh,,2025,38158.6,39985.2
Turkiye,CenterAna,Imports exchange: GWh,,2026,34103.0,35787.2
Turkiye,CenterAna,Imports exchange: GWh,,2027,34630.5,31435.1
Turkiye,CenterAna,Imports exchange: GWh,,2028,43305.4,38006.3
Turkiye,CenterAna,Imports exchange: GWh,,2029,48674.9,44017.0
Turkiye,CenterAna,Imports exchange: GWh,,2030,56635.1,52138.0
Turkiye,CenterAna,Imports exchange: GWh,,2031,60186.5,56129.8
Turkiye,CenterAna,Imports exchange: GWh,,2032,59397.9,56868.1
Turkiye,CenterAna,Imports exchange: GWh,,2033,59876.7,57404.4
Turkiye,CenterAna,Imports exchange: GWh,,2034,60176.5,57801.7
Turkiye,CenterAna,Imports exchange: GWh,,2035,59966.1,58569.1
Turkiye,CenterAna,Imports exchange: GWh,,2036,62045.7,60134.8
Turkiye,CenterAna,Imports exchange: GWh,,2037,62169.5,61947.5
Turkiye,CenterAna,Imports exchange: GWh,,2038,64424.3,63192.9
Turkiye,CenterAna,Imports exchange: GWh,,2039,63988.3,63494.5
Turkiye,CenterAna,Imports exchange: GWh,,2040,64862.3,62369.8
Turkiye,CenterAna,Investment costs: $/MWh,,,2.4,2.5
Turkiye,CenterAna,Investment costs: $m,,2025,3.7,3.7
Turkiye,CenterAna,Investment costs: $m,,2026,25.6,25.6
Turkiye,CenterAna,Investment costs: $m,,2027,57.5,57.5
Turkiye,CenterAna,Investment costs: $m,,2028,95.6,95.6
Turkiye,CenterAna,Investment costs: $m,,2029,96.4,96.4
Turkiye,CenterAna,Investment costs: $m,,2030,99.6,99.6
Turkiye,CenterAna,Investment costs: $m,,2031,99.6,99.6
Turkiye,CenterAna,Investment costs: $m,,2032,99.6,99.6
Turkiye,CenterAna,Investment costs: $m,,2033,99.6,99.6
Turkiye,CenterAna,Investment costs: $m,,2034,99.6,99.6
Turkiye,CenterAna,Investment costs: $m,,2035,99.6,99.6
Turkiye,CenterAna,Investment costs: $m,,2036,99.6,99.6
Turkiye,CenterAna,Investment costs: $m,,2037,240.5,237.3
Turkiye,CenterAna,Investment costs: $m,,2038,375.7,391.9
Turkiye,CenterAna,Investment costs: $m,,2039,550.5,561.5
Turkiye,CenterAna,Investment costs: $m,,2040,721.6,766.5
Turkiye,CenterAna,Net interchange Ratio: GWh,,2025,0.6,0.6
Turkiye,CenterAna,Net interchange Ratio: GWh,,2026,0.5,0.5
Turkiye,CenterAna,Net interchange Ratio: GWh,,2027,0.5,0.5
Turkiye,CenterAna,Net interchange Ratio: GWh,,2028,0.5,0.5
Turkiye,CenterAna,Net interchange Ratio: GWh,,2029,0.6,0.5
Turkiye,CenterAna,Net interchange Ratio: GWh,,2030,0.6,0.6
Turkiye,CenterAna,Net interchange Ratio: GWh,,2031,0.7,0.6
Turkiye,CenterAna,Net interchange Ratio: GWh,,2032,0.7,0.7
Turkiye,CenterAna,Net interchange Ratio: GWh,,2033,0.7,0.7
Turkiye,CenterAna,Net interchange Ratio: GWh,,2034,0.7,0.7
Turkiye,CenterAna,Net interchange Ratio: GWh,,2035,0.7,0.7
Turkiye,CenterAna,Net interchange Ratio: GWh,,2036,0.7,0.7
Turkiye,CenterAna,Net interchange Ratio: GWh,,2037,0.6,0.6
Turkiye,CenterAna,Net interchange Ratio: GWh,,2038,0.6,0.6
Turkiye,CenterAna,Net interchange Ratio: GWh,,2039,0.6,0.6
Turkiye,CenterAna,Net interchange Ratio: GWh,,2040,0.5,0.5
Turkiye,CenterAna,Net interchange: GWh,,2025,26588.8,26637.3
Turkiye,CenterAna,Net interchange: GWh,,2026,26164.1,26447.8
Turkiye,CenterAna,Net interchange: GWh,,2027,26666.8,25576.7
Turkiye,CenterAna,Net interchange: GWh,,2028,29048.1,27246.6
Turkiye,CenterAna,Net interchange: GWh,,2029,31097.3,30071.4
Turkiye,CenterAna,Net interchange: GWh,,2030,35171.5,35078.4
Turkiye,CenterAna,Net interchange: GWh,,2031,37634.5,36569.1
Turkiye,CenterAna,Net interchange: GWh,,2032,38731.8,38236.9
Turkiye,CenterAna,Net interchange: GWh,,2033,39579.2,39099.3
Turkiye,CenterAna,Net interchange: GWh,,2034,40336.3,39672.7
Turkiye,CenterAna,Net interchange: GWh,,2035,40982.6,40377.9
Turkiye,CenterAna,Net interchange: GWh,,2036,44274.5,43967.1
Turkiye,CenterAna,Net interchange: GWh,,2037,43906.3,43879.2
Turkiye,CenterAna,Net interchange: GWh,,2038,43584.8,43500.9
Turkiye,CenterAna,Net interchange: GWh,,2039,43282.6,43349.2
Turkiye,CenterAna,Net interchange: GWh,,2040,43177.6,42504.5
Turkiye,CenterAna,New Capacity: MW,Battery,2039,115.3,299.7
Turkiye,CenterAna,New Capacity: MW,Battery,2040,793.1,839.8
Turkiye,CenterAna,New Capacity: MW,Biomass,2027,147.0,147.0
Turkiye,CenterAna,New Capacity: MW,Gas,2037,166.8,64.8
Turkiye,CenterAna,New Capacity: MW,Gas,2038,,628.2
Turkiye,CenterAna,New Capacity: MW,Gas,2039,1120.4,666.6
Turkiye,CenterAna,New Capacity: MW,Gas,2040,,1025.8
Turkiye,CenterAna,New Capacity: MW,Geothermal,2030,20.0,20.0
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2025,37.6,37.6
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2026,165.6,165.6
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2027,113.4,113.4
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2028,31.3,31.3
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2029,8.4,8.4
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2037,1500.0,1500.0
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2038,1500.0,1500.0
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2039,1500.0,1500.0
Turkiye,CenterAna,New Capacity: MW,Onshore Wind,2040,1500.0,1500.0
Turkiye,CenterAna,New Capacity: MW,PV,2025,2.1,2.1
Turkiye,CenterAna,New Capacity: MW,PV,2026,100.0,100.0
Turkiye,CenterAna,New Capacity: MW,PV,2028,585.0,585.0
Turkiye,CenterAna,New Capacity: MW,ROR,2028,26.0,26.0
Turkiye,CenterAna,New Capacity: MW,Reservoir,2026,7.0,7.0
Turkiye,CenterAna,Price: $/MWh,,2025,72.3,71.9
Turkiye,CenterAna,Price: $/MWh,,2026,66.1,65.6
Turkiye,CenterAna,Price: $/MWh,,2027,60.5,61.2
Turkiye,CenterAna,Price: $/MWh,,2028,54.0,54.9
Turkiye,CenterAna,Price: $/MWh,,2029,48.0,48.8
Turkiye,CenterAna,Price: $/MWh,,2030,41.3,41.5
Turkiye,CenterAna,Price: $/MWh,,2031,38.7,39.8
Turkiye,CenterAna,Price: $/MWh,,2032,37.1,38.1
Turkiye,CenterAna,Price: $/MWh,,2033,36.8,37.6
Turkiye,CenterAna,Price: $/MWh,,2034,37.3,38.0
Turkiye,CenterAna,Price: $/MWh,,2035,37.2,37.5
Turkiye,CenterAna,Price: $/MWh,,2036,40.2,41.1
Turkiye,CenterAna,Price: $/MWh,,2037,41.1,41.4
Turkiye,CenterAna,Price: $/MWh,,2038,41.4,41.7
Turkiye,CenterAna,Price: $/MWh,,2039,41.3,41.7
Turkiye,CenterAna,Price: $/MWh,,2040,41.7,41.8
Turkiye,CenterAna,Spinning Reserve: GWh,,2025,844.5,878.9
Turkiye,CenterAna,Spinning Reserve: GWh,,2026,877.8,900.3
Turkiye,CenterAna,Spinning Reserve: GWh,,2027,894.5,931.8
Turkiye,CenterAna,Spinning Reserve: GWh,,2028,917.3,960.1
Turkiye,CenterAna,Spinning Reserve: GWh,,2029,983.2,1003.8
Turkiye,CenterAna,Spinning Reserve: GWh,,2030,1201.7,1211.4
Turkiye,CenterAna,Spinning Reserve: GWh,,2031,1373.5,1381.5
Turkiye,CenterAna,Spinning Reserve: GWh,,2032,1479.7,1520.4
Turkiye,CenterAna,Spinning Reserve: GWh,,2033,1647.2,1643.5
Turkiye,CenterAna,Spinning Reserve: GWh,,2034,1709.4,1725.8
Turkiye,CenterAna,Spinning Reserve: GWh,,2035,1763.8,1718.2
Turkiye,CenterAna,Spinning Reserve: GWh,,2036,1587.9,1558.4
Turkiye,CenterAna,Spinning Reserve: GWh,,2037,917.2,868.6
Turkiye,CenterAna,Spinning Reserve: GWh,,2038,875.1,946.3
Turkiye,CenterAna,Spinning Reserve: GWh,,2039,1515.2,2420.9
Turkiye,CenterAna,Spinning Reserve: GWh,,2040,5395.5,6926.1
Turkiye,CenterAna,Spinning reserve costs: $/MWh,,,0.1,0.1
Turkiye,CenterAna,Spinning reserve costs: $m,,2025,4.8,5.0
Turkiye,CenterAna,Spinning reserve costs: $m,,2026,5.1,5.2
Turkiye,CenterAna,Spinning reserve costs: $m,,2027,5.2,5.4
Turkiye,CenterAna,Spinning reserve costs: $m,,2028,5.3,5.6
Turkiye,CenterAna,Spinning reserve costs: $m,,2029,5.7,5.8
Turkiye,CenterAna,Spinning reserve costs: $m,,2030,6.6,6.7
Turkiye,CenterAna,Spinning reserve costs: $m,,2031,7.6,7.8
Turkiye,CenterAna,Spinning reserve costs: $m,,2032,8.3,8.5
Turkiye,CenterAna,Spinning reserve costs: $m,,2033,9.3,9.4
Turkiye,CenterAna,Spinning reserve costs: $m,,2034,9.8,9.9
Turkiye,CenterAna,Spinning reserve costs: $m,,2035,10.1,9.9
Turkiye,CenterAna,Spinning reserve costs: $m,,2036,9.1,9.0
Turkiye,CenterAna,Spinning reserve costs: $m,,2037,4.8,4.6
Turkiye,CenterAna,Spinning reserve costs: $m,,2038,4.4,4.9
Turkiye,CenterAna,Spinning reserve costs: $m,,2039,5.9,7.9
Turkiye,CenterAna,Spinning reserve costs: $m,,2040,13.3,17.4
Turkiye,CenterAna,Total Demand: GWh,,2025,48005.0,48005.0
Turkiye,CenterAna,Total Demand: GWh,,2026,49709.5,49709.5
Turkiye,CenterAna,Total Demand: GWh,,2027,51414.1,51414.1
Turkiye,CenterAna,Total Demand: GWh,,2028,53118.6,53118.6
Turkiye,CenterAna,Total Demand: GWh,,2029,54823.2,54823.2
Turkiye,CenterAna,Total Demand: GWh,,2030,56527.7,56527.7
Turkiye,CenterAna,Total Demand: GWh,,2031,57600.9,57600.9
Turkiye,CenterAna,Total Demand: GWh,,2032,58674.2,58674.2
Turkiye,CenterAna,Total Demand: GWh,,2033,59747.4,59747.4
Turkiye,CenterAna,Total Demand: GWh,,2034,60820.6,60820.6
Turkiye,CenterAna,Total Demand: GWh,,2035,61893.9,61893.9
Turkiye,CenterAna,Total Demand: GWh,,2036,65804.0,65804.0
Turkiye,CenterAna,Total Demand: GWh,,2037,69714.1,69714.1
Turkiye,CenterAna,Total Demand: GWh,,2038,73624.2,73624.2
Turkiye,CenterAna,Total Demand: GWh,,2039,77534.3,77534.3
Turkiye,CenterAna,Total Demand: GWh,,2040,81444.4,81444.4
Turkiye,CenterAna,Trade shared benefits: $/MWh,,,-0.8,-0.8
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2025,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2026,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2027,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2028,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2029,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2030,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2031,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2032,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2033,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2034,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2035,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2036,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2037,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2038,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2039,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,CenterBlack,2040,4000.0,4000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2025,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2026,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2027,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2028,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2029,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2030,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2031,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2032,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2033,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2034,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2035,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2036,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2037,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2038,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2039,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,EastMed,2040,3000.0,3000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2025,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2026,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2027,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2028,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2029,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2030,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2031,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2032,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2033,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2034,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2035,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2036,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2037,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2038,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2039,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,NorthWest,2040,6000.0,6000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2025,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2026,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2027,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2028,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2029,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2030,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2031,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2032,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2033,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2034,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2035,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2036,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2037,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2038,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2039,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,SouthEast,2040,8000.0,8000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2025,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2026,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2027,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2028,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2029,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2030,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2031,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2032,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2033,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2034,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2035,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2036,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2037,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2038,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2039,2000.0,2000.0
Turkiye,CenterAna,Transmission Capacity: MW,WestMed,2040,2000.0,2000.0
Turkiye,CenterAna,Unmet country spinning reserve costs: $m,,2025,0.4,0.7
Turkiye,CenterAna,Unmet country spinning reserve costs: $m,,2026,0.5,0.9
Turkiye,CenterAna,Unmet country spinning reserve costs: $m,,2027,0.3,0.6
Turkiye,CenterAna,Variable O&M: $/MWh,,,0.2,0.2
Turkiye,CenterAna,Variable O&M: $m,,2025,16.8,16.8
Turkiye,CenterAna,Variable O&M: $m,,2026,18.2,18.0
Turkiye,CenterAna,Variable O&M: $m,,2027,19.2,20.2
Turkiye,CenterAna,Variable O&M: $m,,2028,17.4,19.1
Turkiye,CenterAna,Variable O&M: $m,,2029,16.5,17.4
Turkiye,CenterAna,Variable O&M: $m,,2030,8.8,8.8
Turkiye,CenterAna,Variable O&M: $m,,2031,3.6,7.5
Turkiye,CenterAna,Variable O&M: $m,,2032,3.5,5.3
Turkiye,CenterAna,Variable O&M: $m,,2033,4.5,6.2
Turkiye,CenterAna,Variable O&M: $m,,2034,5.8,8.2
Turkiye,CenterAna,Variable O&M: $m,,2035,7.5,9.8
Turkiye,CenterAna,Variable O&M: $m,,2036,10.1,11.1
Turkiye,CenterAna,Variable O&M: $m,,2037,11.4,11.5
Turkiye,CenterAna,Variable O&M: $m,,2038,12.8,13.1
Turkiye,CenterAna,Variable O&M: $m,,2039,13.8,13.7
Turkiye,CenterAna,Variable O&M: $m,,2040,14.3,15.2
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2025,5387.1,4714.2
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2026,5001.3,6084.5
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2027,5350.3,4765.1
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2028,7278.2,4964.4
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2029,5960.3,4439.4
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2030,5005.2,4239.3
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2031,3765.7,3353.3
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2032,5015.4,4880.1
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2033,5933.2,4888.6
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2034,6758.8,5682.3
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2035,6731.4,5806.7
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2036,8172.9,7545.2
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2037,7990.9,7044.0
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2038,7280.0,7627.2
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2039,8750.8,8717.9
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,CenterAna,2040,11830.9,10812.1
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,EastAna,2037,1.7,17.3
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,EastAna,2038,21.7,23.1
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,EastAna,2039,43.9,73.8
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,EastAna,2040,38.3,71.1
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2025,33822.9,34402.5
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2026,31687.8,32040.6
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2027,33025.9,31991.6
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2028,33657.2,33975.5
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2029,34155.0,33006.8
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2030,33104.9,32029.7
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2031,29663.4,29146.3
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2032,27071.1,26150.5
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2033,24728.9,23710.6
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2034,23472.2,22473.0
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2035,21997.4,21358.0
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2036,19188.6,18577.1
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2037,19206.4,17968.5
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2038,19441.1,18296.9
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2039,18261.8,17278.0
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,NorthWest,2040,17883.7,17715.2
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,SouthEast,2032,22.4,97.5
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,SouthEast,2033,132.6,258.1
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,SouthEast,2034,216.7,361.7
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,SouthEast,2035,343.9,558.3
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,SouthEast,2036,542.3,828.2
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,SouthEast,2037,769.9,976.9
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,SouthEast,2038,871.9,1101.7
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,SouthEast,2039,1084.0,1214.5
Turkiye,CenterBlack,Annual Energy Exchanges: GWh,SouthEast,2040,1271.7,1262.1
Turkiye,CenterBlack,Capacity: MW,Battery,2038,177.7,92.3
Turkiye,CenterBlack,Capacity: MW,Battery,2039,835.3,513.6
Turkiye,CenterBlack,Capacity: MW,Battery,2040,835.3,513.6
