month,day,hour,zone,value
3,17,15,ZONE1,0.8439341198560665
3,17,16,ZONE1,0.3686663088849784
3,17,17,ZONE1,0.12009577539983307
3,17,18,ZONE1,0.6142037397095587
3,17,19,ZONE1,0.275898644703755
3,17,20,ZONE1,0.926870810412681
3,17,21,ZONE1,0.043476668268813023
3,17,22,ZONE1,0.09483687337378333
3,17,23,ZONE1,0.041814976253935154
3,18,0,ZONE1,0.08411405584335829
3,18,1,ZONE1,0.5479860627923712
3,18,2,ZONE1,0.9949964923260975
3,18,3,ZONE1,0.7262286220487001
3,18,4,ZONE1,0.4892524960693383
3,18,5,ZONE1,0.03423573449899697
3,18,6,ZONE1,0.5877607110851482
3,18,7,ZONE1,0.8577486663962945
3,18,8,ZONE1,0.5085534833789862
3,18,9,ZONE1,0.02506820682557731
3,18,10,ZONE1,0.2274992544212826
3,18,11,ZONE1,0.20937900428146938
3,18,12,ZONE1,0.3085890738864545
3,18,13,ZONE1,0.1181211361637241
3,18,14,ZONE1,0.1718537900524152
3,18,15,ZONE1,0.10005924510178676
3,18,16,ZONE1,0.10213781914368325
3,18,17,ZONE1,0.8262190345197534
3,18,18,ZONE1,0.9266728998028959
3,18,19,ZONE1,0.12929345085700572
3,18,20,ZONE1,0.5891961731947808
3,18,21,ZONE1,0.6636670893792868
3,18,22,ZONE1,0.1854556703248733
3,18,23,ZONE1,0.3810457662776383
3,19,0,ZONE1,0.7508053958461596
3,19,1,ZONE1,0.2686024038373943
3,19,2,ZONE1,0.585860446181451
3,19,3,ZONE1,0.1889017174168367
3,19,4,ZONE1,0.28794318949903275
3,19,5,ZONE1,0.7703083323550558
3,19,6,ZONE1,0.43305261932762606
3,19,7,ZONE1,0.5274979855745696
3,19,8,ZONE1,0.5817165704618341
3,19,9,ZONE1,0.279765214594038
3,19,10,ZONE1,0.49982376612053536
3,19,11,ZONE1,0.04224215318412439
3,19,12,ZONE1,0.5037414806862848
3,19,13,ZONE1,0.1535154610360424
3,19,14,ZONE1,0.35619084666320233
3,19,15,ZONE1,0.5788420676677615
3,19,16,ZONE1,0.4495012356192074
3,19,17,ZONE1,0.1688486931810741
3,19,18,ZONE1,0.5778302664019587
3,19,19,ZONE1,0.8802164007978016
3,19,20,ZONE1,0.6291799835448195
3,19,21,ZONE1,0.3652758635748877
3,19,22,ZONE1,0.031641096448320694
3,19,23,ZONE1,0.628053033628981
3,20,0,ZONE1,0.4488434028560435
3,20,1,ZONE1,0.004888880677534679
3,20,2,ZONE1,0.9314256340471361
3,20,3,ZONE1,0.6820323197106472
3,20,4,ZONE1,0.021338922870762334
3,20,5,ZONE1,0.5645055437375772
3,20,6,ZONE1,0.3613747328800305
3,20,7,ZONE1,0.12147049207222471
3,20,8,ZONE1,0.8751122521536038
3,20,9,ZONE1,0.39721748923668465
3,20,10,ZONE1,0.47136674082957786
3,20,11,ZONE1,0.5147132386676193
3,20,12,ZONE1,0.9924765229258588
3,20,13,ZONE1,0.5611635283299871
3,20,14,ZONE1,0.6033338896284943
3,20,15,ZONE1,0.09715254172816756
3,20,16,ZONE1,0.6395197700010681
3,20,17,ZONE1,0.5765870309392125
3,20,18,ZONE1,0.8555672591110506
3,20,19,ZONE1,0.41717001619023264
3,20,20,ZONE1,0.6276318267155782
3,20,21,ZONE1,0.6554021051688567
3,20,22,ZONE1,0.5882652620510207
3,20,23,ZONE1,0.2968838893954948
3,21,0,ZONE1,0.24452345761289263
3,21,1,ZONE1,0.24692996800262734
3,21,2,ZONE1,0.8533118583559256
3,21,3,ZONE1,0.08026291053244816
3,21,4,ZONE1,0.7008303726882921
3,21,5,ZONE1,0.039509018683457686
3,21,6,ZONE1,0.21301085528993324
3,21,7,ZONE1,0.03586386595581181
3,21,8,ZONE1,0.886455812212498
3,21,9,ZONE1,0.30958701027832924
3,21,10,ZONE1,0.8791538855527232
3,21,11,ZONE1,0.35524068140299536
3,21,12,ZONE1,0.01852511873226803
3,21,13,ZONE1,0.3014854451149396
3,21,14,ZONE1,0.8943618980128025
3,21,15,ZONE1,0.3720145508451612
3,21,16,ZONE1,0.7311423593801359
3,21,17,ZONE1,0.5956728012720861
3,21,18,ZONE1,0.5537224752220365
3,21,19,ZONE1,0.11230550475400902
3,21,20,ZONE1,0.5558095037926118
3,21,21,ZONE1,0.5414491733929591
3,21,22,ZONE1,0.10315639676403776
3,21,23,ZONE1,0.9319532750514048
3,22,0,ZONE1,0.25587283819075657
3,22,1,ZONE1,0.6609722855179823
3,22,2,ZONE1,0.37415957837278035
3,22,3,ZONE1,0.7554175004433694
3,22,4,ZONE1,0.5788579752603616
3,22,5,ZONE1,0.39108730160405014
3,22,6,ZONE1,0.7632736232792772
3,22,7,ZONE1,0.02780201293472384
3,22,8,ZONE1,0.7597822794318729
3,22,9,ZONE1,0.694037736897102
3,22,10,ZONE1,0.9132259401191251
3,22,11,ZONE1,0.5293093872712837
3,22,12,ZONE1,0.5137368322833249
3,22,13,ZONE1,0.8958700746863928
3,22,14,ZONE1,0.5353393178986893
3,22,15,ZONE1,0.6375667660394183
3,22,16,ZONE1,0.9090370772400113
3,22,17,ZONE1,0.8423327753054652
3,22,18,ZONE1,0.16164833023916114
3,22,19,ZONE1,0.9332324936267169
3,22,20,ZONE1,0.8074540743566154
3,22,21,ZONE1,0.771052055014755
3,22,22,ZONE1,0.039596009847098546
3,22,23,ZONE1,0.47422619872011584
3,23,0,ZONE1,0.6464642893417425
3,23,1,ZONE1,0.7465880952618912
3,23,2,ZONE1,0.9343651008003396
3,23,3,ZONE1,0.2662143579036833
3,23,4,ZONE1,0.8992902958995513
3,23,5,ZONE1,0.9953016520939725
3,23,6,ZONE1,0.04369291769612815
3,23,7,ZONE1,0.5503574184091593
3,23,8,ZONE1,0.17138356760654327
3,23,9,ZONE1,0.9253438124749775
3,23,10,ZONE1,0.8438830074723385
3,23,11,ZONE1,0.8311844221738186
3,23,12,ZONE1,0.9909667464695147
3,23,13,ZONE1,0.3488965332291797
3,23,14,ZONE1,0.6687321685231887
3,23,15,ZONE1,0.6861624486639851
3,23,16,ZONE1,0.23753914841406287
3,23,17,ZONE1,0.9748681718856186
3,23,18,ZONE1,0.4665096713645748
3,23,19,ZONE1,0.8828489180175263
3,23,20,ZONE1,0.09803681114023066
3,23,21,ZONE1,0.5537184508204934
3,23,22,ZONE1,0.9863233760015009
3,23,23,ZONE1,0.02456752469077972
3,24,0,ZONE1,0.5070751345674814
3,24,1,ZONE1,0.4431606091652338
3,24,2,ZONE1,0.440320557678186
3,24,3,ZONE1,0.5091455683195678
3,24,4,ZONE1,0.5971812443278393
3,24,5,ZONE1,0.03027228775238111
3,24,6,ZONE1,0.07712798320452174
3,24,7,ZONE1,0.7770455752651995
3,24,8,ZONE1,0.20962852077323302
3,24,9,ZONE1,0.17608154182296776
3,24,10,ZONE1,0.16264292486605292
3,24,11,ZONE1,0.33297308783622315
3,24,12,ZONE1,0.44527638126497604
3,24,13,ZONE1,0.05644270905066506
3,24,14,ZONE1,0.37820296426943834
3,24,15,ZONE1,0.20537693224343379
3,24,16,ZONE1,0.26871197008676695
3,24,17,ZONE1,0.3282439333893975
3,24,18,ZONE1,0.5389037602474865
3,24,19,ZONE1,0.101063390589052
3,24,20,ZONE1,0.5568502628869165
3,24,21,ZONE1,0.2755197070218892
3,24,22,ZONE1,0.634280022058734
3,24,23,ZONE1,0.7591866745062593
3,25,0,ZONE1,0.6077707481072151
3,25,1,ZONE1,0.3799248487204364
3,25,2,ZONE1,0.916151088727701
3,25,3,ZONE1,0.3342454632423225
3,25,4,ZONE1,0.07103726984530168
3,25,5,ZONE1,0.22837135397327601
3,25,6,ZONE1,0.948001275974804
3,25,7,ZONE1,0.5883799029019801
3,25,8,ZONE1,0.3453507504757576
3,25,9,ZONE1,0.23947193390985777
3,25,10,ZONE1,0.37293426794423334
3,25,11,ZONE1,0.05947361190274747
3,25,12,ZONE1,0.493680101379513
3,25,13,ZONE1,0.11175172252591947
3,25,14,ZONE1,0.04260619318103065
3,25,15,ZONE1,0.7882548078166797
3,25,16,ZONE1,0.15068884368663515
3,25,17,ZONE1,0.11755008593568284
3,25,18,ZONE1,0.5302291954248902
3,25,19,ZONE1,0.918585573557752
3,25,20,ZONE1,0.07941163219676894
3,25,21,ZONE1,0.30805301016876463
3,25,22,ZONE1,0.9979968739868955
3,25,23,ZONE1,0.8721164014758265
3,26,0,ZONE1,0.7415032697150924
3,26,1,ZONE1,0.6646322526952481
3,26,2,ZONE1,0.8080339382043322
3,26,3,ZONE1,0.2675581470342302
3,26,4,ZONE1,0.9424749889700336
3,26,5,ZONE1,0.09711825157734222
3,26,6,ZONE1,0.6514325460252623
3,26,7,ZONE1,0.5307176074374976
3,26,8,ZONE1,0.9928145086891986
3,26,9,ZONE1,0.8709114949539348
3,26,10,ZONE1,0.5822966421779875
3,26,11,ZONE1,0.7559890999257496
3,26,12,ZONE1,0.5802490405846459
3,26,13,ZONE1,0.6096066700757398
3,26,14,ZONE1,0.6228026101131198
3,26,15,ZONE1,0.9971499342421666
3,26,16,ZONE1,0.03320938136157381
3,26,17,ZONE1,0.5772145165514361
3,26,18,ZONE1,0.2511653316430349
3,26,19,ZONE1,0.6962466987547702
3,26,20,ZONE1,0.21953187654290818
3,26,21,ZONE1,0.10534075114681696
3,26,22,ZONE1,0.5497153638398274
3,26,23,ZONE1,0.49387369549698923
3,27,0,ZONE1,0.34996657703087664
3,27,1,ZONE1,0.9961445771461486
3,27,2,ZONE1,0.4874978793890341
3,27,3,ZONE1,0.23497290910327018
3,27,4,ZONE1,0.8394443977524219
3,27,5,ZONE1,0.13835854847543927
3,27,6,ZONE1,0.6565865842791335
3,27,7,ZONE1,0.4948069348827685
3,27,8,ZONE1,0.07203329813879433
3,27,9,ZONE1,0.9779842554464717
3,27,10,ZONE1,0.7685910402870972
3,27,11,ZONE1,0.028460626733669003
3,27,12,ZONE1,0.11834082722925898
3,27,13,ZONE1,0.06555548113943976
3,27,14,ZONE1,0.26301372342058926
3,27,15,ZONE1,0.4802820177289925
3,27,16,ZONE1,0.7563583908102771
3,27,17,ZONE1,0.6126144919987733
3,27,18,ZONE1,0.7371345854937895
3,27,19,ZONE1,0.02388887113729221
3,27,20,ZONE1,0.0920196114809625
3,27,21,ZONE1,0.836806643254442
3,27,22,ZONE1,0.8456832687675143
3,27,23,ZONE1,0.6927440301909457
3,28,0,ZONE1,0.22870597166863682
3,28,1,ZONE1,0.12768956970958767
3,28,2,ZONE1,0.5349088318185855
3,28,3,ZONE1,0.5477927335095677
3,28,4,ZONE1,0.6152413743906187
3,28,5,ZONE1,0.3959535656068387
3,28,6,ZONE1,0.5969187143205575
3,28,7,ZONE1,0.3705463599179222
3,28,8,ZONE1,0.892314183232717
3,28,9,ZONE1,0.4398957522090031
3,28,10,ZONE1,0.25113347819199083
3,28,11,ZONE1,0.5824182628964538
3,28,12,ZONE1,0.15857127699800488
3,28,13,ZONE1,0.17557365589859508
3,28,14,ZONE1,0.8639125954465322
3,28,15,ZONE1,0.4881092250271075
3,28,16,ZONE1,0.15519106200713284
3,28,17,ZONE1,0.013398807844417604
3,28,18,ZONE1,0.10771252902934159
3,28,19,ZONE1,0.8313052039106255
3,28,20,ZONE1,0.6142344940946758
3,28,21,ZONE1,0.7175457578092905
3,28,22,ZONE1,0.8960741096870474
3,28,23,ZONE1,0.5077847423043658
3,29,0,ZONE1,0.28933997896817076
3,29,1,ZONE1,0.07834769883631254
3,29,2,ZONE1,0.1569002026321703
3,29,3,ZONE1,0.28335132203291624
3,29,4,ZONE1,0.7151416134023718
3,29,5,ZONE1,0.5110893002263983
3,29,6,ZONE1,0.25963372422832576
3,29,7,ZONE1,0.33024071553180145
3,29,8,ZONE1,0.5347248765517989
3,29,9,ZONE1,0.8884400997170809
3,29,10,ZONE1,0.06745099293082546
3,29,11,ZONE1,0.19254588601322176
3,29,12,ZONE1,0.6530426265153603
3,29,13,ZONE1,0.722026668692636
3,29,14,ZONE1,0.8168539891056241
3,29,15,ZONE1,0.8153309491348557
3,29,16,ZONE1,0.01861504573477102
3,29,17,ZONE1,0.08208457287019344
3,29,18,ZONE1,0.5651260874709494
3,29,19,ZONE1,0.34427706290756044
3,29,20,ZONE1,0.9735331177545987
3,29,21,ZONE1,0.013366965811604237
3,29,22,ZONE1,0.7021321705631699
3,29,23,ZONE1,0.5175024770678329
3,30,0,ZONE1,0.8352135463490452
3,30,1,ZONE1,0.6559591729913886
3,30,2,ZONE1,0.06467989318893996
3,30,3,ZONE1,0.5274618087938666
3,30,4,ZONE1,0.6796955839705745
3,30,5,ZONE1,0.49311641731023714
3,30,6,ZONE1,0.13524036960351338
3,30,7,ZONE1,0.9405977608269177
3,30,8,ZONE1,0.13889987925949243
3,30,9,ZONE1,0.7058593813725015
3,30,10,ZONE1,0.7505275538205709
3,30,11,ZONE1,0.09122941991518219
3,30,12,ZONE1,0.9849236228279601
3,30,13,ZONE1,0.9528526778454215
3,30,14,ZONE1,0.6833918171637149
3,30,15,ZONE1,0.4819437385263534
3,30,16,ZONE1,0.29081908803083023
3,30,17,ZONE1,0.9852456158037532
3,30,18,ZONE1,0.339140197650838
3,30,19,ZONE1,0.6554472546351022
3,30,20,ZONE1,0.2373784046077818
3,30,21,ZONE1,0.5993283300851318
3,30,22,ZONE1,0.062393471309442394
3,30,23,ZONE1,0.10415699651405963
3,31,0,ZONE1,0.6588323282985785
3,31,1,ZONE1,0.8488684807760063
3,31,2,ZONE1,0.6964709076815092
3,31,3,ZONE1,0.5888279179736088
3,31,4,ZONE1,0.9982652769409203
3,31,5,ZONE1,0.119998906674049
3,31,6,ZONE1,0.10933967930082544
3,31,7,ZONE1,0.09213540548116017
3,31,8,ZONE1,0.5196830526259684
3,31,9,ZONE1,0.5030740248031215
3,31,10,ZONE1,0.35308466352844226
3,31,11,ZONE1,0.8057892917648303
3,31,12,ZONE1,0.36563521053878145
3,31,13,ZONE1,0.39543908909760694
3,31,14,ZONE1,0.2878278787560904
3,31,15,ZONE1,0.9402917431550722
3,31,16,ZONE1,0.864508629777825
3,31,17,ZONE1,0.7580705879917565
3,31,18,ZONE1,0.4458520749475625
3,31,19,ZONE1,0.31102290525136267
3,31,20,ZONE1,0.7085943800873223
3,31,21,ZONE1,0.028623270527868283
3,31,22,ZONE1,0.8852845650616411
3,31,23,ZONE1,0.5175134025748134
4,1,0,ZONE1,0.2034963292097114
4,1,1,ZONE1,0.17484197121478628
4,1,2,ZONE1,0.5124049445431486
4,1,3,ZONE1,0.6311247295221025
4,1,4,ZONE1,0.18810572137427706
4,1,5,ZONE1,0.43755738154131973
4,1,6,ZONE1,0.6429178243880362
4,1,7,ZONE1,0.5771980808435682
4,1,8,ZONE1,0.1412366797145086
4,1,9,ZONE1,0.8602655522750555
4,1,10,ZONE1,0.3662163518512298
4,1,11,ZONE1,0.027395871503443914
4,1,12,ZONE1,0.36993516914568847
4,1,13,ZONE1,0.2966735915847639
4,1,14,ZONE1,0.20438386801172304
4,1,15,ZONE1,0.39377351051762133
4,1,16,ZONE1,0.11587159643059519
4,1,17,ZONE1,0.41027382303486315
4,1,18,ZONE1,0.7882758656583472
4,1,19,ZONE1,0.21001510655364364
4,1,20,ZONE1,0.5889503862283559
4,1,21,ZONE1,0.6144547734157791
4,1,22,ZONE1,0.6764888858368132
4,1,23,ZONE1,0.829101410989791
4,2,0,ZONE1,0.9559801434109716
4,2,1,ZONE1,0.9709045495494135
4,2,2,ZONE1,0.4526716573002648
4,2,3,ZONE1,0.7685478669905565
4,2,4,ZONE1,0.611720080709198
4,2,5,ZONE1,0.9328042817704184
4,2,6,ZONE1,0.35015023481783325
4,2,7,ZONE1,0.10719964203512644
4,2,8,ZONE1,0.33601991950152843
4,2,9,ZONE1,0.18796935261599235
4,2,10,ZONE1,0.09637191454912353
4,2,11,ZONE1,0.10314769403626889
4,2,12,ZONE1,0.02761218855456482
4,2,13,ZONE1,0.2811408024669282
4,2,14,ZONE1,0.4734934954875596
4,2,15,ZONE1,0.6718305055448573
4,2,16,ZONE1,0.9515399432889571
4,2,17,ZONE1,0.4615979829253355
4,2,18,ZONE1,0.11878554166937594
4,2,19,ZONE1,0.9071949590727806
4,2,20,ZONE1,0.9450203872010072
4,2,21,ZONE1,0.45788566515022167
4,2,22,ZONE1,0.09718928031256813
4,2,23,ZONE1,0.7978019560739004
4,3,0,ZONE1,0.7869339674370096
4,3,1,ZONE1,0.7878238935749823
4,3,2,ZONE1,0.2491168754683707
4,3,3,ZONE1,0.49557754683422284
4,3,4,ZONE1,0.6632933792554074
4,3,5,ZONE1,0.7884781048101053
4,3,6,ZONE1,0.7123332740711695
4,3,7,ZONE1,0.03572749092031824
4,3,8,ZONE1,0.37516024256837344
4,3,9,ZONE1,0.3160684078366355
4,3,10,ZONE1,0.9563075381007243
4,3,11,ZONE1,0.6535970125414731
4,3,12,ZONE1,0.07919073427855539
4,3,13,ZONE1,0.2905761674882763
4,3,14,ZONE1,0.021212662005421712
4,3,15,ZONE1,0.4586161587234946
4,3,16,ZONE1,0.5127775910829402
4,3,17,ZONE1,0.8771161327164054
4,3,18,ZONE1,0.7409750041956651
4,3,19,ZONE1,0.9409108124570301
4,3,20,ZONE1,0.6414325688248447
4,3,21,ZONE1,0.08055236116560904
4,3,22,ZONE1,0.0007124208286685141
4,3,23,ZONE1,0.030051492847384953
4,4,0,ZONE1,0.9215791609131682
4,4,1,ZONE1,0.879488091696405
4,4,2,ZONE1,0.714757543578082
4,4,3,ZONE1,0.4728068259400172
4,4,4,ZONE1,0.040390708216100024
4,4,5,ZONE1,0.028870096855513117
4,4,6,ZONE1,0.6250360031515794
4,4,7,ZONE1,0.23241774545363458
4,4,8,ZONE1,0.7186286179410253
4,4,9,ZONE1,0.6296686565300081
4,4,10,ZONE1,0.4755921315013081
4,4,11,ZONE1,0.9053252853932122
4,4,12,ZONE1,0.6163531603725234
4,4,13,ZONE1,0.5105713907663967
4,4,14,ZONE1,0.843841092344636
4,4,15,ZONE1,0.3585663189255551
4,4,16,ZONE1,0.6283844645480494
4,4,17,ZONE1,0.4101170083688618
4,4,18,ZONE1,0.7039418390722418
4,4,19,ZONE1,0.8808942702952899
4,4,20,ZONE1,0.49539847247844815
4,4,21,ZONE1,0.9952508502795158
4,4,22,ZONE1,0.2536860830290215
4,4,23,ZONE1,0.6508650232932518
4,5,0,ZONE1,0.8116328609476217
4,5,1,ZONE1,0.8896329298681064
4,5,2,ZONE1,0.6816307639616326
4,5,3,ZONE1,0.14796911904331067
4,5,4,ZONE1,0.25433037982834117
4,5,5,ZONE1,0.33084840933946524
4,5,6,ZONE1,0.3381915332656118
4,5,7,ZONE1,0.2870528966381315
4,5,8,ZONE1,0.8944690223965771
4,5,9,ZONE1,0.5980293516541255
4,5,10,ZONE1,0.8194350172458351
4,5,11,ZONE1,0.37382045696033084
4,5,12,ZONE1,0.5274112735250185
4,5,13,ZONE1,0.14334716057400254
4,5,14,ZONE1,0.11185865084668056
4,5,15,ZONE1,0.5884556336506769
4,5,16,ZONE1,0.9846641821925527
4,5,17,ZONE1,0.5370887677187325
4,5,18,ZONE1,0.5595359058362909
4,5,19,ZONE1,0.6189229693104029
4,5,20,ZONE1,0.4950099943714623
4,5,21,ZONE1,0.15484987413137707
4,5,22,ZONE1,0.5608835406793227
4,5,23,ZONE1,0.3457773356085584
4,6,0,ZONE1,0.1257859953860061
4,6,1,ZONE1,0.6638484627552751
4,6,2,ZONE1,0.385716197100317
4,6,3,ZONE1,0.6858681044657153
4,6,4,ZONE1,0.31892922561304493
4,6,5,ZONE1,0.7500740318312832
4,6,6,ZONE1,0.6882206539570583
4,6,7,ZONE1,0.8999759175634656
4,6,8,ZONE1,0.9414471113318381
4,6,9,ZONE1,0.6599340285924767
4,6,10,ZONE1,0.4701378591678661
4,6,11,ZONE1,0.8270733777710216
4,6,12,ZONE1,0.3721750721998611
4,6,13,ZONE1,0.3857616386924002
4,6,14,ZONE1,0.4525855874730057
4,6,15,ZONE1,0.8020525279706355
4,6,16,ZONE1,0.061396156330914886
4,6,17,ZONE1,0.08318076446482536
4,6,18,ZONE1,0.2554966176533574
4,6,19,ZONE1,0.3995549149107681
4,6,20,ZONE1,0.11022530294390465
4,6,21,ZONE1,0.9240362469926623
4,6,22,ZONE1,0.3518497843434355
4,6,23,ZONE1,0.8374237246138476
4,7,0,ZONE1,0.2937789916880392
4,7,1,ZONE1,0.35177623082314924
4,7,2,ZONE1,0.7012575344432235
4,7,3,ZONE1,0.012558565146375544
4,7,4,ZONE1,0.27473746952921296
4,7,5,ZONE1,0.8863427054664881
4,7,6,ZONE1,0.6930307791966799
4,7,7,ZONE1,0.07585646108651833
4,7,8,ZONE1,0.9139097835287104
4,7,9,ZONE1,0.8485151169591242
4,7,10,ZONE1,0.8615087452568152
4,7,11,ZONE1,0.009930555917376016
4,7,12,ZONE1,0.22828418544380646
4,7,13,ZONE1,0.49083992220327644
4,7,14,ZONE1,0.19664584761019654
4,7,15,ZONE1,0.3176543241683448
4,7,16,ZONE1,0.038907157035918516
4,7,17,ZONE1,0.5910913203183662
4,7,18,ZONE1,0.22458762767623242
4,7,19,ZONE1,0.8717897620640136
4,7,20,ZONE1,0.6761172489671501
4,7,21,ZONE1,0.6828551282642307
4,7,22,ZONE1,0.2660027883102991
4,7,23,ZONE1,0.7797595224039071
4,8,0,ZONE1,0.7134860757275736
4,8,1,ZONE1,0.16448170321212652
4,8,2,ZONE1,0.8256109380254175
4,8,3,ZONE1,0.8583815799029781
4,8,4,ZONE1,0.8833643238897515
4,8,5,ZONE1,0.1978227463738812
4,8,6,ZONE1,0.40401214871251223
4,8,7,ZONE1,0.8810724305151718
4,8,8,ZONE1,0.923428975183066
4,8,9,ZONE1,0.8249079294098765
4,8,10,ZONE1,0.7146267503015873
4,8,11,ZONE1,0.5187947655282502
4,8,12,ZONE1,0.38396808703446017
4,8,13,ZONE1,0.5995553366009078
4,8,14,ZONE1,0.17367347146333934
4,8,15,ZONE1,0.7621477210779593
4,8,16,ZONE1,0.3556261290307777
4,8,17,ZONE1,0.7198847228389686
4,8,18,ZONE1,0.6637694985858801
4,8,19,ZONE1,0.7153742673124932
4,8,20,ZONE1,0.48413544035017364
4,8,21,ZONE1,0.3801384455010698
4,8,22,ZONE1,0.8756614378345848
4,8,23,ZONE1,0.6390328893666917
4,9,0,ZONE1,0.6540950253388993
4,9,1,ZONE1,0.606594460598704
4,9,2,ZONE1,0.5234565622211299
4,9,3,ZONE1,0.8075235834145807
4,9,4,ZONE1,0.9566085770722548
4,9,5,ZONE1,0.11400858780469203
4,9,6,ZONE1,0.6598631433083306
4,9,7,ZONE1,0.5146691112091409
4,9,8,ZONE1,0.5246023069593235
4,9,9,ZONE1,0.9616147734442391
4,9,10,ZONE1,0.849740788039451
4,9,11,ZONE1,0.011203925463785569
4,9,12,ZONE1,0.19608175553461682
4,9,13,ZONE1,0.7128537669743521
4,9,14,ZONE1,0.6893410866158877
4,9,15,ZONE1,0.6409578199034309
4,9,16,ZONE1,0.8128358513502039
4,9,17,ZONE1,0.5575828669074042
4,9,18,ZONE1,0.15961652581241736
4,9,19,ZONE1,0.6995047145182386
4,9,20,ZONE1,0.227621719904187
4,9,21,ZONE1,0.6698111006842703
4,9,22,ZONE1,0.9222043075177845
4,9,23,ZONE1,0.5833507919065811
4,10,0,ZONE1,0.9782704610310194
4,10,1,ZONE1,0.053344765327050236
4,10,2,ZONE1,0.6944861347006602
4,10,3,ZONE1,0.6193856023118591
4,10,4,ZONE1,0.30093168221636013
4,10,5,ZONE1,0.9565639395158696
4,10,6,ZONE1,0.4193117214349361
4,10,7,ZONE1,0.049391544244521524
4,10,8,ZONE1,0.9969943532688315
4,10,9,ZONE1,0.5797488817200042
4,10,10,ZONE1,0.7355110836318225
4,10,11,ZONE1,0.26945014108076737
4,10,12,ZONE1,0.42445063608052713
4,10,13,ZONE1,0.18873517278415164
4,10,14,ZONE1,0.08486371765448775
4,10,15,ZONE1,0.46210501451793273
4,10,16,ZONE1,0.7621973342751507
4,10,17,ZONE1,0.9340218326118219
4,10,18,ZONE1,0.5631959813014589
4,10,19,ZONE1,0.5593307970714461
4,10,20,ZONE1,0.1882791723464905
4,10,21,ZONE1,0.03111831693053313
4,10,22,ZONE1,0.37657779523543666
4,10,23,ZONE1,0.9482477426094725
4,11,0,ZONE1,0.5816640893051428
4,11,1,ZONE1,0.22340466980208917
4,11,2,ZONE1,0.6349160630292551
4,11,3,ZONE1,0.8768585247830908
4,11,4,ZONE1,0.49349485415414385
4,11,5,ZONE1,0.3174777567985345
4,11,6,ZONE1,0.76271285776043
4,11,7,ZONE1,0.13095235248856396
4,11,8,ZONE1,0.3621368686837837
4,11,9,ZONE1,0.4023440314847707
4,11,10,ZONE1,0.7948167055291653
4,11,11,ZONE1,0.6050949866442832
4,11,12,ZONE1,0.6505373956785977
4,11,13,ZONE1,0.8443660595086485
4,11,14,ZONE1,0.9217903829986832
4,11,15,ZONE1,0.8824062615227088
4,11,16,ZONE1,0.4371548759607532
4,11,17,ZONE1,0.24852007442644464
4,11,18,ZONE1,0.9241513714593347
4,11,19,ZONE1,0.6115631664032822
4,11,20,ZONE1,0.5246132015162076
4,11,21,ZONE1,0.04053165047172724
4,11,22,ZONE1,0.1960749252966053
4,11,23,ZONE1,0.3340612382714032
4,12,0,ZONE1,0.9200062701762058
4,12,1,ZONE1,0.8107558889960963
4,12,2,ZONE1,0.6095583585348503
4,12,3,ZONE1,0.3227722720108208
4,12,4,ZONE1,0.590155944423583
4,12,5,ZONE1,0.1274962211530578
4,12,6,ZONE1,0.45174409543466054
4,12,7,ZONE1,0.8895046428038434
4,12,8,ZONE1,0.723560841771187
4,12,9,ZONE1,0.9086592996942165
4,12,10,ZONE1,0.8458514617088277
4,12,11,ZONE1,0.2825825621985216
4,12,12,ZONE1,0.38158311163600445
4,12,13,ZONE1,0.8730161784768411
4,12,14,ZONE1,0.6102387898905679
4,12,15,ZONE1,0.626345215100109
4,12,16,ZONE1,0.5300107969128982
4,12,17,ZONE1,0.5837431835248522
4,12,18,ZONE1,0.8807602172311783
4,12,19,ZONE1,0.6220847037527528
4,12,20,ZONE1,0.3355082936139868
4,12,21,ZONE1,0.7851846690907619
4,12,22,ZONE1,0.5717228566292638
4,12,23,ZONE1,0.07775223825582311
4,13,0,ZONE1,0.7152922674952376
4,13,1,ZONE1,0.8928796724179404
4,13,2,ZONE1,0.9864258366754101
4,13,3,ZONE1,0.05390160950122258
4,13,4,ZONE1,0.43651946061610614
4,13,5,ZONE1,0.5832039323489666
4,13,6,ZONE1,0.9392286060066647
4,13,7,ZONE1,0.5981754608698573
4,13,8,ZONE1,0.9752365217460585
4,13,9,ZONE1,0.6311722204577751
4,13,10,ZONE1,0.9188607644526886
4,13,11,ZONE1,0.30432193085579573
4,13,12,ZONE1,0.644645304132417
4,13,13,ZONE1,0.5182035033261502
4,13,14,ZONE1,0.8202921432761191
4,13,15,ZONE1,0.1712131958201153
4,13,16,ZONE1,0.6030222941330338
4,13,17,ZONE1,0.1360778197912944
4,13,18,ZONE1,0.8191453793816568
4,13,19,ZONE1,0.4412394655167501
4,13,20,ZONE1,0.7184584966286933
4,13,21,ZONE1,0.6358075109978308
4,13,22,ZONE1,0.48046922832091044
4,13,23,ZONE1,0.9824784809393533
4,14,0,ZONE1,0.33914505720511956
4,14,1,ZONE1,0.21726124533869395
4,14,2,ZONE1,0.7564364785656305
4,14,3,ZONE1,0.8555475248912849
4,14,4,ZONE1,0.29520103877674353
4,14,5,ZONE1,0.5515705607538639
4,14,6,ZONE1,0.13254052806859984
4,14,7,ZONE1,0.12898476276948112
4,14,8,ZONE1,0.3962905767304432
4,14,9,ZONE1,0.7111722700588295
